,RESDATE,RESCOL,BIDCITY,MONTH,PSTALP,BSTATUS,FAILMON,PO_COST,COST21,BSTATDT,COST20,TERMDATE,BIDNAME,RESTYPE_II,FAILDATE,RESTYPE1,CHCLASS1,FSL_PROG,BRCERT,CERT,BRDOCKET,COST07,COST08,COST09,L_REPDTE,FRAUD,COST03,COST04,COST05,COST06,RSSDID,COMMENTS,BIDCERT,COSTMOSTRECENTASOF,QBRASSET,URL,RESLOS,MONTHTXT,QBFASSET,QBFEQ,TXHC,QBREQ,COST00,COST01,BIDDOCK,COST02,COST18,COST19,RESCOST,ATFIN,COST14,COST15,COST16,COST17,CITY,R_UPDATE,FAILTXT,COST10,COST98,COST11,COST99,COST12,COST13,COST95,DAY,COST96,COST97,QBFDEP,CLOSCD,FIN2,RESEQ,RESTYPE,CITYST,RESDEP,RESPUT,PTRDATE,COSTMOSTRECENT,FAILDAY,INCTDT,TERMI,FAILYR,DOCKET,RESABAL,RESTYPE_OLD,BANKNO,RESPASS,SAVR,NAME,LOSSSHARE,FAILQTR,tagpal,BRDATE,BIDSTATE,CROSSS,OBA,COST,UNINSDEP,RESASSET,difal,CHCLASS,FUND,RESADJ,FIN,QBRDEP,CROSS,ID,REGION
3754,7/30/1982,,CAGUAS,,PR,,7,59784,,,,,CAGUAS FS&LA,,7/30/1982,A/A,SL,,,30967.0,,,,,,,,,,,719375,,31078,30-Nov-22,286852.318,na,,,286852.318,-1651.56,,-1651.56,,,6344,,,,,,,,,,SAN JUAN,,,,,,,,,,,,,215880.188,,,,ASSISTANCE,"SAN JUAN, PR",,,,,,,,1982,6188,,,,,FSLIC,UNITED FS&LA OF PUERTO RICO,0,3,,,PR,,1,,,,,SL,3,,0,215880.188,,684,
3755,7/31/1982,,VINELAND,,NJ,,7,24638,3990,,3990,,SECURITY SAVINGS&LOAN ASSN,,7/31/1982,A/A,SL,,,27679.0,,3990,3990,3990,,,3990,3990,3990,3990,284770,,30217,30-Nov-22,135168.173,na,,,135168.173,-595.454,,-595.454,3990,3990,4980,3990,3990,3990,,1627,3990,3990,3990,3990,CINNAMONSON,,,3990,3990,3990,3990,3990,3990,3990,,3990,3990,104800.738,,1627,,ASSISTANCE,"CINNAMONSON, NJ",,,,3990,,,,1982,101,,,,,FSLIC,FIRST FS&LA OF BURLINGTON CTY,0,3,,,NJ,,1,3990.0,,,,SL,3,,1627,104800.738,,685,Northeast
3756,7/31/1982,,VINELAND,,NJ,,7,,,,,,SECURITY S&LA,,7/31/1982,A/A,SL,,,28584.0,,,,,,,,,,,190778,,30217,30-Nov-22,249638.931,na,,,249638.931,8059.128,,8059.128,,,4980,,,,,,,,,,PRINCETON,,,,,,,,,,,,,197228.793,,,,ASSISTANCE,"PRINCETON, NJ",,,,,,,,1982,1898,,,,,FSLIC,PRINCETON S&LA,0,3,,,NJ,,1,,,,,SL,3,,0,197228.793,,686,Northeast
3757,7/31/1982,,NEW YORK,,NY,,7,5032,1986,,1986,,CARVER FS&LA,,7/31/1982,A/A,SL,,,31034.0,,1986,1986,1986,,,1986,1986,1986,1986,937973,,30394,30-Nov-22,18308.011,na,,,18308.011,-227.57,,-227.57,1986,1986,5273,1986,1986,1986,,,1986,1986,1986,1986,JAMAICA,,,1986,1986,1986,1986,1986,1986,1985.6081,,1985.60807,1986,17045.327,,,,ASSISTANCE,"JAMAICA, NY",,,,1986,,,,1982,6289,,,,,FSLIC,ALLIED FS&LA,0,3,,,NY,,1,1986.0,,,,SL,3,,0,17045.327,,687,Northeast
3758,8/2/1982,,PHOENIX,,TX,,8,0,,,,,FIRST FS&LA OF ARIZONA,,8/2/1982,A/A,SL,,,28099.0,,,,,,,,,,,991872,,31400,30-Nov-22,174737.491,na,,,174737.491,-741.798,,-741.798,,,6877,,,,,,,,,,EL PASO,,,,,,,,,,,,,151735.073,,,,ASSISTANCE,"EL PASO, TX",,,,,,,,1982,897,,,,,FSLIC,MUTUAL S&LA OF EL PASO,0,3,,,AZ,,1,,,,,SL,3,,0,151735.073,,688,South
3759,8/2/1982,,NEWARK,,NJ,,8,13821,4635,,4635,,CARTERET S&LA,,8/2/1982,A/A,SL,,,29976.0,,4635,4635,4635,,,4635,4635,4635,4635,818670,,30080,30-Nov-22,61729.485,na,,,61729.485,-6137.384,,-6137.384,4635,4635,4702,4635,4635,4635,,,4635,4635,4635,4635,RIVER EDGE,,,4635,4635,4635,4635,4635,4635,4634.957,,4634.95699,4635,47488.44,,,,ASSISTANCE,"RIVER EDGE, NJ",,,,4635,,,,1982,4470,,,,,FSLIC,RIVER EDGE S&LA,0,3,,,NJ,,1,4635.0,,,,SL,3,,0,47488.44,,689,Northeast
3760,,,,10,OH,,,,,,0,,,,10/27/1936,PO,NM,,,,,0,0,0,,,0,0,0,0,,,,,,na,,Oct,1906.0,,,,0,0,,0,,,,,,,,,UHRICHSVILLE,,10/27/1936,0,0,0,0,0,0,0,27,0,0,1992.0,,,,FAILURE,"UHRICHSVILLE, OH",,,,,10/27/2022,,,1936,,,PO,,,BIF,THE UNION BANK,,,,,,,,,,,,NM,1,,0,,,69,Midwest
3761,8/2/1982,,MCLEAN,,MD,,8,51163,10000,,10000,,PERPETUAL AMERICAN FS&LA,,8/2/1982,A/A,SL,,,30500.0,,10000,10000,10000,,,10000,10000,10000,10000,293473,,31231,30-Nov-22,184442.63,na,,,184442.63,-3583.982,,-3583.982,10000,10000,6579,10000,10000,10000,,,10000,10000,10000,10000,SILVER SPRING,,,10000,10000,10000,10000,10000,10000,10000,,10000,10000,108945.529,,,,ASSISTANCE,"SILVER SPRING, MD",,,,10000,,,,1982,5456,,,,,FSLIC,GUARDIAN FS&LA,0,3,,,VA,,1,10000.0,,,,SL,3,,0,108945.529,,690,South
3762,8/6/1982,14875,MOUNT PLEASANT,,IA,I,8,,0,4/1/1996,0,5/1/1993,HAWKEYE BANK&TRUST,,8/6/1982,PA,NM,,,16558.0,,0,0,0,6/30/1982,,0,0,0,0,703842,,23985,30-Nov-22,29367,na,2652,,29367.0,2339,0,2339,0,0,,0,0,0,,,0,0,0,0,MOUNT PLEASANT,1/31/2022,,0,0,0,0,0,0,0,,0.03247,0,26214.0,,2317,129.27914,FAILURE,"MOUNT PLEASANT, IA",25661.47799,0,,0,,8/6/1982,T,1982,,0,,,10262.70867,BIF,MOUNT PLEASANT BK & TR COMPANY,0,3,,,IA,,0,0.0,,27790.14509,,NM,1,0,2317,26214,0,691,Midwest
3763,8/6/1982,,DALLAS,,TX,,8,,0,,0,,MERCANTILE TEXAS CORPORATIO,,8/6/1982,A/A,N,,,19019.0,,0,0,0,6/30/1982,,0,0,0,0,425256,,19019,30-Nov-22,437282,na,,,437282.0,-5235,0,-5235,0,0,,0,0,0,,1909,0,0,0,0,ABILENE,,,0,0,0,0,0,0,0,,0,0,427572.0,,1909,,ASSISTANCE,"ABILENE, TX",,,,0,,,,1982,,,,,,BIF,ABILENE NATIONAL BANK,0,3,,,TX,,2,0.0,,,,N,1,,1909,427572,0,692,South
3764,8/6/1982,,RICHMOND,,VA,,8,21646,18736,,18736,,CITIZENS S&LA FA,,8/6/1982,A/A,SL,,,30796.0,,18736,18736,18736,,,18736,18736,18736,18736,498876,,31573,30-Nov-22,102727.235,na,,,102727.235,2112.164,,2112.164,18737,18736,7199,18736,18736,18736,,1628,18736,18736,18736,18736,SUFFOLK,,,18736,18736,18736,18736,18736,18736,18736,,18736,18736,81623.147,,1628,,ASSISTANCE,"SUFFOLK, VA",,,,18736,,,,1982,5933,,,,,FSLIC,FIRST FS&LA OF SUFFOLK,0,3,,,VA,,1,18736.0,,,,SL,3,,1628,81623.147,,693,South
3765,8/27/1982,7851,MELBOURNE,,AR,I,8,,2631,2/1/1993,2631,1/1/1989,BANK OF MELBOURNE,,8/27/1982,PA,NM,,,1758.0,,2631,2631,2631,6/30/1982,,2631,2631,2631,2631,323044,,1530,30-Nov-22,14148,na,2837,,14148.0,682,0,682,2631,2631,,2631,2631,2631,,,2631,2631,2631,2631,HORSESHOE,1/31/2022,,2631,2631,2631,2631,2631,2631,2630.605,,2630.605,2631,12728.0,,2318,0,FAILURE,"HORSESHOE, AR",0,0,,2631,,8/27/1982,T,1982,,0,,,0,BIF,FIRST SECURITY BANK OF NORTH ARKANSAS,0,3,,,AR,,0,2631.0,,10692.63147,,NM,1,-4,2318,12728,0,694,South
3766,8/27/1982,5415,CAIRO,,IL,I,8,,2484,4/1/1988,2484,12/1/1987,FIRST BANK&TRUST CO,,8/27/1982,PA,NM,,,3774.0,,2484,2484,2484,6/30/1982,,2484,2484,2484,2484,760443,,11693,30-Nov-22,12021,na,2706,,12021.0,717,0,717,2484,2484,,2484,2484,2484,,,2484,2484,2484,2484,CAIRO,1/31/2022,,2484,2484,2484,2484,2484,2484,2483.942,,2483.942,2484,11169.0,,2319,0,FAILURE,"CAIRO, IL",0,0,,2484,,8/27/1982,T,1982,,0,,,0,BIF,SECURITY BK & TR COMPANY,0,3,,,IL,,0,2484.0,,8117.86518,,NM,1,4,2319,11169,0,695,Midwest
3767,8/27/1982,14332,TORRANCE,,CA,I,8,,4178,12/1/1989,4178,12/1/1988,COMMONWEALTH BANK,,8/27/1982,PA,N,,,23308.0,,4178,4178,4178,6/30/1982,,4178,4178,4178,4178,645568,,22026,30-Nov-22,25590,na,5554,,25590.0,2064,0,2064,4178,4178,,4178,4178,4178,,,4178,4178,4178,4178,SANTA ANA,1/31/2022,,4178,4178,4178,4178,4178,4178,4177.947,,4177.947,4178,21892.0,,2320,-1426.24208,FAILURE,"SANTA ANA, CA",20773.76441,0,,4178,,8/27/1982,T,1982,,0,,,4556.88843,BIF,WESTERN NATIONAL BANK,0,3,,,CA,,0,4178.0,,25465.18508,,N,1,-1022,2320,21892,0,696,West
3768,8/27/1982,,LAS CRUCES,,NM,,8,4664,1353,,1353,,SUN COUNTRY S&LA OF NM,,8/27/1982,A/A,SL,,,31609.0,,1353,1353,1353,,,1353,1353,1353,1353,97671,,32020,30-Nov-22,34352.732,na,,,34352.732,-310.903,,-310.903,1353,1353,7749,1353,1353,1353,,1631,1353,1353,1353,1353,ALBUQUERQUE,,,1353,1353,1353,1353,1353,1353,1353,,1353,1353,24952.406,,1631,,ASSISTANCE,"ALBUQUERQUE, NM",,,,1353,,,,1982,7249,,,,,FSLIC,CORONADO S&LA,0,3,,,NM,,1,1353.0,,,,SL,3,,1631,24952.406,,697,West
3769,9/1/1982,,CHICAGO,,IL,,9,113906,,,,,TALMAN HOME FS&LA OF IL,,9/1/1982,A/A,SL,,,28108.0,,,,,,,,,,,993979,,28244,30-Nov-22,445968.653,na,,,445968.653,1221.265,,1221.265,,,1223,,,,,,,,,,PEORIA,,,,,,,,,,,,,401663.083,,,,ASSISTANCE,"PEORIA, IL",,,,,,,,1982,909,,,,,FSLIC,FIRST FS&LA,0,3,,,IL,,1,,,,,SL,3,,0,401663.083,,698,Midwest
3770,9/1/1982,,CHICAGO,,IL,,9,32531,,,,,CITICORP SVG OF IL A FS&LA,,9/1/1982,A/A,SL,,,28822.0,,,,,,,,,,,457275,,28820,30-Nov-22,107001.612,na,,,107001.612,450.947,,450.947,,,2428,,,,,,,,,,MATTESON,,,,,,,,,,,,,94471.089,,,,ASSISTANCE,"MATTESON, IL",,,,,,,,1982,2430,,,,,FSLIC,UNION OF COOK COUNTY,0,3,,,IL,,1,,,,,SL,3,,0,94471.089,,699,Midwest
3771,,,,9,PA,,,,,,0,,,,9/28/1935,PO,N,,,,,0,0,0,,,0,0,0,0,,,,,,na,,Sep,5162.0,,,,0,0,,0,,,,,,,,,BRADFORD,,9/28/1935,0,0,0,0,0,0,0,28,0,0,4621.0,,,,FAILURE,"BRADFORD, PA",,,,,9/28/2022,,,1935,,,PO,,,BIF,THE COMMERCIAL NATIONAL BANK OF BRADFORD,,,,,,,,,,,,N,1,,0,,,7,Northeast
3772,,,,12,WI,,,,,,0,,,,12/1/1936,P&A,NM,,,,,0,0,0,,,0,0,0,0,,,,,,na,,Dec,,,,,0,0,,0,,,,,,,,,CAMBRIA,,12/1/1936,0,0,0,0,0,0,0,1,0,0,317.0,,,,FAILURE,"CAMBRIA, WI",,,,,12/1/2022,,,1936,,,P&A,,,BIF,BANK OF CAMBRIA,,,,,,,,,,,,NM,1,,0,,,70,Midwest
3773,9/1/1982,,OLYMPIA,,MT,,9,15751,5007,,5007,,CAPITAL SAVINGS BANK FA,,9/1/1982,A/A,SL,,,29948.0,,5007,5007,5007,,,5007,5007,5007,5007,680279,,28294,30-Nov-22,73255.167,na,,,73255.167,275.344,,275.344,5007,5007,1318,5007,5007,5007,,,5007,5007,5007,5007,HAVRE,,,5007,5007,5007,5007,5007,5007,5006.6816,,5006.68163,5007,65835.79,,,,ASSISTANCE,"HAVRE, MT",,,,5007,,,,1982,4408,,,,,FSLIC,HAVRE FS&LA,0,3,,,WA,,1,5007.0,,,,SL,3,,0,65835.79,,700,West
3774,9/3/1982,20649,,,TN,I,9,,981,8/1/1992,981,6/1/1988,,,9/3/1982,PO,NM,,,10692.0,,981,981,981,6/30/1982,,981,981,981,981,506735,,,30-Nov-22,27053,na,7128,,27053.0,2067,0,2067,981,981,,981,981,981,,,981,981,981,981,HOHENWALD,1/31/2022,,981,981,981,981,981,981,980.55,,980.55,981,24334.0,POSNN,6399,-62.63418,FAILURE,"HOHENWALD, TN",27968.44414,0,,981,,9/3/1982,T,1982,,0,,,0,BIF,HOHENWALD NATIONAL BANK,0,3,,,,,0,981.0,,27777.30484,,NM,1,0,6399,24334,0,701,South
3775,9/10/1982,,GALESBURG,,IL,,9,11318,949,,949,,FIDELITY FS&LA,,9/10/1982,A/A,SL,,,30769.0,,949,949,949,,,949,949,949,949,79770,,27821,30-Nov-22,48055.633,na,,,48055.633,110.293,,110.293,949,949,345,949,949,949,,,949,949,949,949,FAIRVIEW HEIGHTS,,,949,949,949,949,949,949,949.0623,,949.06227,949,39808.841,,,,ASSISTANCE,"FAIRVIEW HEIGHTS, IL",,,,949,,,,1982,5890,,,,,FSLIC,INVESTORS S&LA,0,3,,,IL,,1,949.0,,,,SL,3,,0,39808.841,,702,Midwest
3776,9/10/1982,,BAYSIDE,,NY,,9,33649,8798,,8798,,BAYSIDE FS&LA,,9/10/1982,A/A,SL,,,30958.0,,8798,8798,8798,,,8798,8798,8798,8798,901479,,28922,30-Nov-22,151849.988,na,,,151849.988,79.066,,79.066,8798,8798,2628,8798,8798,8798,,1629,8798,8798,8798,8798,NEW YORK,,,8798,8798,8798,8798,8798,8798,8798,,8798,8798,122592.813,,1629,,ASSISTANCE,"NEW YORK, NY",,,,8798,,,,1982,6175,,,,,FSLIC,UNION FS&LA OF NEW YORK,0,3,,,NY,,1,8798.0,,,,SL,3,,1629,122592.813,,703,Northeast
3777,9/10/1982,,GALESBURG,,IL,,9,10718,899,,899,,FIDELITY FS&LA,,9/10/1982,A/A,SL,,,31337.0,,899,899,899,,,899,899,899,899,970877,,27821,30-Nov-22,13653.366,na,,,13653.366,76.374,,76.374,899,899,345,899,899,899,,,899,899,899,899,VANDALIA,,,899,899,899,899,899,899,898.7497,,898.74973,899,13064.344,,,,ASSISTANCE,"VANDALIA, IL",,,,899,,,,1982,6765,,,,,FSLIC,VANDALIA CITIZENS S&LA,0,3,,,IL,,1,899.0,,,,SL,3,,0,13064.344,,704,Midwest
3778,9/20/1982,,ROCHESTER,,NY,,9,185891,,,,,FIRST FS&LA OF ROCHESTER,,9/20/1982,A/A,SL,,,28941.0,,,,,,,,,,,898878,,28678,30-Nov-22,658856.239,na,,,658856.239,-4536.121,,-4536.121,,,2125,,,,,,,,,,NEW YORK CITY,,,,,,,,,,,,,462565.693,,,,ASSISTANCE,"NEW YORK CITY, NY",,,,,,,,1982,2653,,,,,FSLIC,FIRST FS&LA OF NEW YORK,0,3,,,NY,,1,,,,,SL,3,,0,462565.693,,705,Northeast
3779,9/20/1982,,SIOUX FALLS,,SD,,9,20045,2894,,2894,,FIRST DAKOTA HOME S&LA,,9/20/1982,A/A,SL,,,30549.0,,2894,2894,2894,,,2894,2894,2894,2894,591870,,31475,30-Nov-22,78232.07,na,,,78232.07,751.309,,751.309,2894,2894,7044,2894,2894,2894,,,2894,2894,2894,2894,SIOUX FALLS,,,2894,2894,2894,2894,2894,2894,2893.8535,,2893.85354,2894,74331.576,,,,ASSISTANCE,"SIOUX FALLS, SD",,,,2894,,,,1982,5533,,,,,FSLIC,FIRST FS&LA OF SIOUX FALLS,0,3,,,SD,,1,2894.0,,,,SL,3,,0,74331.576,,706,Midwest
3780,9/20/1982,,SIOUX FALLS,,SD,,9,7662,1106,,1106,,FIRST DAKOTA HOME S&LA,,9/20/1982,A/A,SL,,,31475.0,,1106,1106,1106,,,1106,1106,1106,1106,141275,,31475,30-Nov-22,27834.42,na,,,27834.42,88.941,,88.941,1106,1106,7044,1106,1106,1106,,,1106,1106,1106,1106,PIERRE,,,1106,1106,1106,1106,1106,1106,1106.1465,,1106.14646,1106,25595.433,,,,ASSISTANCE,"PIERRE, SD",,,,1106,,,,1982,7044,,,,,FSLIC,FIRST DAKOTA HOME S&LA,0,3,,,SD,,2,1106.0,,,,SL,3,,0,25595.433,,707,Midwest
3781,9/20/1982,,CROWLEY,,LA,,9,4751,421,,421,,ACADIA S&LA,,9/20/1982,A/A,SL,,,31895.0,,421,421,421,,,421,421,421,421,663870,,30957,30-Nov-22,11252.099,na,,,11252.099,-187.686,,-187.686,421,421,6173,421,421,421,,,421,421,421,421,RAYNE,,,421,421,421,421,421,421,420.8316,,420.83157,421,11024.662,,,,ASSISTANCE,"RAYNE, LA",,,,421,,,,1982,7578,,,,,FSLIC,FIRST FS&LA OF ACADIA,0,3,,,LA,,1,421.0,,,,SL,3,,0,11024.662,,708,South
3782,9/20/1982,,CROWLEY,,LA,,9,2813,249,,249,,ACADIA S&LA,,9/20/1982,A/A,SL,,,31942.0,,249,249,249,,,249,249,249,249,923574,,30957,30-Nov-22,19347.07,na,,,19347.07,-571.593,,-571.593,249,249,6173,249,249,249,,,249,249,249,249,LAFAYETTE,,,249,249,249,249,249,249,249.1684,,249.16843,249,17028.681,,,,ASSISTANCE,"LAFAYETTE, LA",,,,249,,,,1982,7632,,,,,FSLIC,REPUBLIC FS&LA,0,3,,,LA,,1,249.0,,,,SL,3,,0,17028.681,,709,South
3783,,,,12,IN,,,,,,0,,,,12/5/1936,PO,NM,,,,,0,0,0,,,0,0,0,0,,,,,,na,,Dec,350.0,,,,0,0,,0,,,,,,,,,PALMYRA,,12/5/1936,0,0,0,0,0,0,0,5,0,0,297.0,,,,FAILURE,"PALMYRA, IN",,,,,12/5/2022,,,1936,,,PO,,,BIF,CITIZENS STATE BANK,,,,,,,,,,,,NM,1,,0,,,71,Midwest
3784,9/21/1982,,WEST MONROE,,LA,,9,2060,,,,,TWIN CITY FS&LA,,9/21/1982,A/A,SB,,,31527.0,,,,,,,,,,,428172,,31527,30-Nov-22,11696.347,na,,,11696.347,103.108,,103.108,,,7123,,,,,,,,,,SPRINGHILL,,,,,,,,,,,,,11391.62,,,,ASSISTANCE,"SPRINGHILL, LA",,,,,,,,1982,7123,,,,,FSLIC,FIRST FS&LA,0,3,,,LA,,2,,,,,SB,3,,0,11391.62,,710,South
3785,9/24/1982,,NEW YORK CITY,,NY,,9,,33112,,33112,,AMERICAN SAVINGS BANK,,9/24/1982,A/A,MI,,,15937.0,,33112,33112,33112,,,33112,33112,33112,33112,995012,,16017,30-Nov-22,832858,na,,,832858.0,13557,0,13557,33112,33112,,33112,33112,33112,,1911,33112,33112,33112,33112,NEW YORK,,,33112,33112,33112,33112,33112,33112,33112.15,,33112.15,33112,777890.0,,1911,,ASSISTANCE,"NEW YORK, NY",,,,33112,,,,1982,,,,,,BIF,UNITED MUTUAL SAVINGS BANK,0,3,,,NY,,2,33112.0,,,,MI,1,,1911,777890,0,711,Northeast
3786,10/1/1982,,NEW ORLEANS,,LA,,10,123743,19023,,19023,,DIXIE FS&LA,,10/1/1982,A/A,SL,,,29326.0,,19023,19023,19023,,,19023,19023,19023,19023,64178,,29326,30-Nov-22,539031.665,na,,,539031.665,3196.107,,3196.107,19023,19023,3285,19023,19023,19023,,,19023,19023,19023,19023,NEW ORLEANS,,,19023,19023,19023,19023,19023,19023,19022.891,,19022.89098,19023,433847.902,,,,ASSISTANCE,"NEW ORLEANS, LA",,,,19023,,,,1982,3285,,,,,FSLIC,DIXIE FS&LA,0,4,,,LA,,1,19023.0,,,,SL,3,,0,433847.902,,712,South
3787,10/1/1982,,NEWARK,,NJ,,10,42553,11783,,11783,,CARTERET S&LA FA,,10/1/1982,A/A,SL,,,30216.0,,11783,11783,11783,,,11783,11783,11783,11783,712572,,30080,30-Nov-22,170367.53,na,,,170367.53,-274.549,,-274.549,11783,11783,4702,11783,11783,11783,,,11783,11783,11783,11783,NEWARK,,,11783,11783,11783,11783,11783,11783,11782.5816,,11782.5816,11783,123014.6,,,,ASSISTANCE,"NEWARK, NJ",,,,11783,,,,1982,4971,,,,,FSLIC,BARTON S&LA,0,4,,,NJ,,1,11783.0,,,,SL,3,,0,123014.6,,713,Northeast
3788,10/1/1982,,NEWARK,,FL,,10,137250,,,,,CARTERET SAVINGS BANK FA,,10/1/1982,A/A,SL,,,30472.0,,,,,,,,,,,336875,,30080,30-Nov-22,842958.525,na,,,842958.525,4570.011,,4570.011,,,4702,,,,,,,,,,DELRAY BEACH,,,,,,,,,,,,,675150.586,,,,ASSISTANCE,"DELRAY BEACH, FL",,,,,,,,1982,5403,,,,,FSLIC,1ST OF DELRAY BEACH S&LA,0,4,,,NJ,,1,,,,,SL,3,,0,675150.586,,714,South
3789,10/1/1982,,NEW ORLEANS,,LA,,10,5948,1465,,1465,,PELICAN HOMESTEAD & SA,,10/1/1982,A/A,SL,,,31301.0,,1465,1465,1465,,,1465,1465,1465,1465,316073,,29518,30-Nov-22,29112.819,na,,,29112.819,157.459,,157.459,1465,1465,3584,1465,1465,1465,,,1465,1465,1465,1465,PINEVILLE,,,1465,1465,1465,1465,1465,1465,1465,,1465,1465,25033.047,,,,ASSISTANCE,"PINEVILLE, LA",,,,1465,,,,1982,6691,,,,,FSLIC,UNION FS&LA,0,4,,,LA,,1,1465.0,,,,SL,3,,0,25033.047,,715,South
3790,10/1/1982,,NEW ORLEANS,,LA,,10,12861,1977,,1977,,DIXIE FS&LA,,10/1/1982,A/A,SL,,,31365.0,,1977,1977,1977,,,1977,1977,1977,1977,984173,,29326,30-Nov-22,70959.122,na,,,70959.122,17.355,,17.355,1977,1977,3285,1977,1977,1977,,,1977,1977,1977,1977,BOSSIER CITY,,,1977,1977,1977,1977,1977,1977,1977.109,,1977.10902,1977,47197.05,,,,ASSISTANCE,"BOSSIER CITY, LA",,,,1977,,,,1982,6815,,,,,FSLIC,HERITAGE FS&LA,0,4,,,LA,,1,1977.0,,,,SL,3,,0,47197.05,,716,South
3791,10/3/1982,,OKLAHOMA CITY,,OK,I,10,,24587,6/1/1992,24587,5/1/1992,OKLAHOMA NATIONAL BK & TR C,,10/3/1982,A/A,N,,,4168.0,,24587,24587,24587,9/30/1982,,24587,24587,24587,24587,628954,,4168,30-Nov-22,131620,na,,,131620.0,-9243,0,-9243,24587,24587,,24587,24587,24587,,2325,24587,24587,24587,24587,OKLAHOMA CITY,1/31/2022,,24587,24587,24587,24587,24587,24587,24586.803,,24586.803,24587,133587.0,,2325,,ASSISTANCE,"OKLAHOMA CITY, OK",,,,24587,,10/3/1982,T,1982,,,,,,BIF,OKLAHOMA NATIONAL BK & TR CO.,0,4,,,OK,,2,24587.0,,,,N,1,,2325,133587,0,717,South
3792,10/8/1982,14915,,,IL,I,10,,0,1/1/1991,0,3/1/1989,,,10/8/1982,PO,NM,,,18505.0,,0,0,0,9/30/1982,,0,0,0,0,299831,,,30-Nov-22,16281,na,959,,16281.0,240,0,240,0,0,,0,0,0,,,0,0,0,0,MARKHAM,1/31/2022,,0,0,0,0,0,0,0,,0,0,16034.0,POSNN,6400,-68.98451,FAILURE,"MARKHAM, IL",16040.90367,0,,0,,10/8/1982,T,1982,,0,,,0,BIF,TRI-STATE BANK,0,4,,,,,0,0.0,,15870.13922,,NM,1,4,6400,16034,0,718,Midwest
3793,10/12/1982,,HARTFORD,,MA,,10,174786,9789,,9789,,NORTHEAST SAVINGS FA,,10/12/1982,A/A,SL,,,28203.0,,9789,9789,9789,,,9789,9789,9789,9789,760078,,29290,30-Nov-22,790665.804,na,,,790665.804,-5972.452,,-5972.452,35603,9789,3231,9789,9789,9789,,1633,9789,9789,9789,9789,WORCESTER,,,9789,9789,9789,9789,9789,9789,9789.4827,,9789.4827,9789,645028.57,,1633,,ASSISTANCE,"WORCESTER, MA",,,,9789,,,,1982,1128,,,,,FSLIC,FREEDOM FS&LA,0,4,,,CT,,1,9789.0,,,,SL,3,,1633,645028.57,,719,Northeast
3794,,,,12,IN,,,,,,0,,,,12/5/1936,PO,NM,,,,,0,0,0,,,0,0,0,0,,,,,,na,,Dec,563.0,,,,0,0,,0,,,,,,,,,SCOTTSBURG,,12/5/1936,0,0,0,0,0,0,0,5,0,0,491.0,,,,FAILURE,"SCOTTSBURG, IN",,,,,12/5/2022,,,1936,,,PO,,,BIF,SCOTTSBURG STATE BANK,,,,,,,,,,,,NM,1,,0,,,72,Midwest
3795,10/12/1982,,HARTFORD,,MA,,10,54019,3026,,3026,,NORTHEAST SAVINGS FA,,10/12/1982,A/A,SL,,,28297.0,,3026,3026,3026,,,3026,3026,3026,3026,230478,,29290,30-Nov-22,235978.475,na,,,235978.475,3644.124,,3644.124,11003,3026,3231,3026,3026,3026,,1633,3026,3026,3026,3026,BOSTON,,,3026,3026,3026,3026,3026,3026,3025.5173,,3025.5173,3026,177713.387,,1633,,ASSISTANCE,"BOSTON, MA",,,,3026,,,,1982,1321,,,,,FSLIC,FIRST FS&LA,0,4,,,CT,,1,3026.0,,,,SL,3,,1633,177713.387,,720,Northeast
3796,10/15/1982,,SYRACUSE,,NY,,10,,0,,0,,SYRACUSE SAVINGS BANK,,10/15/1982,A/A,MI,,,15931.0,,0,0,0,,,0,0,0,0,682602,,16043,30-Nov-22,55254,na,,,55254.0,424,0,424,0,0,,0,0,0,,1910,0,0,0,0,ELMIRA,,,0,0,0,0,0,0,0,,0,0,50608.0,,1910,,ASSISTANCE,"ELMIRA, NY",,,,0,,,,1982,,,,,,BIF,MECHANICS SAVINGS BANK,0,4,,,NY,,2,0.0,,,,MI,1,,1910,50608,0,721,Northeast
3797,10/22/1982,,PASADENA,,TX,,10,8924,,,,,TEXAS WESTERN FS&LA,,10/22/1982,A/A,SL,,,28987.0,,,,,,,,,,,688677,,28987,30-Nov-22,70311.363,na,,,70311.363,219.774,,219.774,,,2729,,,,,,,,,,CORSICANA,,,,,,,,,,,,,68310.183,,,,ASSISTANCE,"CORSICANA, TX",,,,,,,,1982,2729,,,,,FSLIC,CORSICANA FS&LA,0,4,,,TX,,1,,,,,SL,3,,0,68310.183,,722,South
3798,10/22/1982,,CORSICANA,,TX,,10,6161,,,,,TEXAS WESTERN FS&LA,,10/22/1982,A/A,SL,,,31651.0,,,,,,,,,,,103675,,28987,30-Nov-22,20659.159,na,,,20659.159,-1796.88,,-1796.88,,,2729,,,,,,,,,,PASADENA,,,,,,,,,,,,,17583.469,,,,ASSISTANCE,"PASADENA, TX",,,,,,,,1982,7304,,,,,FSLIC,MODERN S&LA,0,4,,,TX,,1,,,,,SL,3,,0,17583.469,,723,South
